"IbexReceptionTime","IbexItem","ElementType","ElementName","Parameter","Value","EventTime","Sentence","File","List","Age","Gender","Language","AmEng","Comments","workerId"
1611319633,9,"Scale","score","Choice","Possibly certain",1611319622694,"Dana (about Selena and Scott):","P6-A-1-c.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319633,9,"PennController","7","_Trial_","End",1611319623602,"Dana (about Selena and Scott):","P6-A-1-c.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319633,14,"PennController","12","_Trial_","Start",1611319623606,"June (about herself):","F2.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319633,14,"Audio","F2.wav","play","0",1611319625482,"June (about herself):","F2.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319633,14,"Scale","score","Choice","<span style='visibility: hidden;'>6</span>",1611319631869,"June (about herself):","F2.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319633,14,"PennController","12","_Trial_","End",1611319632599,"June (about herself):","F2.wav",2,26,"female","English","yes","NULL","27f24af2"
1611319698,10,"PennController","8","_Trial_","Start",1611319598313,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319599160,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319603494,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319606015,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319609597,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319613123,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319615701,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Audio","P8-A-2-c.wav","play","0",1611319624404,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"Scale","score","Choice","Possibly not certain",1611319626522,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,10,"PennController","8","_Trial_","End",1611319631541,"Liam (about Cassie and Bruce):","P8-A-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,7,"PennController","5","_Trial_","Start",1611319631542,"Ethan (about Greg and Tara):","P11-K-2-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,7,"Audio","P11-K-2-nc.wav","play","0",1611319632950,"Ethan (about Greg and Tara):","P11-K-2-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,7,"Audio","P11-K-2-nc.wav","play","0",1611319635887,"Ethan (about Greg and Tara):","P11-K-2-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,7,"Scale","score","Choice","Possibly certain",1611319637705,"Ethan (about Greg and Tara):","P11-K-2-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,7,"PennController","5","_Trial_","End",1611319639221,"Ethan (about Greg and Tara):","P11-K-2-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"PennController","9","_Trial_","Start",1611319639222,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"Audio","P9-K-3-nc.wav","play","0",1611319639797,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"Audio","P9-K-3-nc.wav","play","0",1611319642631,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"Audio","P9-K-3-nc.wav","play","0",1611319645464,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"Scale","score","Choice","Possibly certain",1611319648182,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,11,"PennController","9","_Trial_","End",1611319648797,"Sophia (about Maggie and Toby):","P9-K-3-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,14,"PennController","12","_Trial_","Start",1611319648798,"June (about herself):","F2.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,14,"Audio","F2.wav","play","0",1611319649538,"June (about herself):","F2.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,14,"Audio","F2.wav","play","0",1611319651746,"June (about herself):","F2.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,14,"Scale","score","Choice","Yes%2C certain",1611319653281,"June (about herself):","F2.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,14,"PennController","12","_Trial_","End",1611319653819,"June (about herself):","F2.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,13,"PennController","11","_Trial_","Start",1611319653819,"Julie (about herself):","F1.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,13,"Audio","F1.wav","play","0",1611319654425,"Julie (about herself):","F1.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,13,"Scale","score","Choice","Yes%2C certain",1611319656826,"Julie (about herself):","F1.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,13,"PennController","11","_Trial_","End",1611319657230,"Julie (about herself):","F1.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"PennController","10","_Trial_","Start",1611319657231,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"Audio","P3-D-2-c.wav","play","0",1611319657915,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"Audio","P3-D-2-c.wav","play","0",1611319660534,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"Audio","P3-D-2-c.wav","play","0",1611319663003,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"Audio","P3-D-2-c.wav","play","0",1611319666935,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"Scale","score","Choice","Possibly not certain",1611319672280,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,12,"PennController","10","_Trial_","End",1611319672788,"Amelia (about Simon):","P3-D-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,9,"PennController","7","_Trial_","Start",1611319672788,"Alexandra (about Selena and Scott):","P4-A-1-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,9,"Audio","P4-A-1-nc.wav","play","0",1611319673481,"Alexandra (about Selena and Scott):","P4-A-1-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,9,"Audio","P4-A-1-nc.wav","play","0",1611319678646,"Alexandra (about Selena and Scott):","P4-A-1-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,9,"Scale","score","Choice","Possibly certain",1611319684231,"Alexandra (about Selena and Scott):","P4-A-1-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,9,"PennController","7","_Trial_","End",1611319684695,"Alexandra (about Selena and Scott):","P4-A-1-nc.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,6,"PennController","4","_Trial_","Start",1611319684696,"Lucas (about Sue and Mark):","P12-N-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,6,"Audio","P12-N-2-c.wav","play","0",1611319685235,"Lucas (about Sue and Mark):","P12-N-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,6,"Audio","P12-N-2-c.wav","play","0",1611319688416,"Lucas (about Sue and Mark):","P12-N-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,6,"Scale","score","Choice","Possibly certain",1611319689369,"Lucas (about Sue and Mark):","P12-N-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,6,"PennController","4","_Trial_","End",1611319689812,"Lucas (about Sue and Mark):","P12-N-2-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,8,"PennController","6","_Trial_","Start",1611319689813,"Dana (about Joan and Lenny):","P6-A-3-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,8,"Audio","P6-A-3-c.wav","play","0",1611319690473,"Dana (about Joan and Lenny):","P6-A-3-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,8,"Audio","P6-A-3-c.wav","play","0",1611319693332,"Dana (about Joan and Lenny):","P6-A-3-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,8,"Scale","score","Choice","Possibly certain",1611319695495,"Dana (about Joan and Lenny):","P6-A-3-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611319698,8,"PennController","6","_Trial_","End",1611319696442,"Dana (about Joan and Lenny):","P6-A-3-c.wav",3,19,"male","English","yes","NULL","9fbcc4cb"
1611317982,14,"PennController","12","_Trial_","Start",1611317866326,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317867481,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317870901,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317876607,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317879129,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317882989,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Audio","F2.wav","play","0",1611317885082,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"Scale","score","Choice","<span style='visibility: hidden;'>6</span>",1611317889436,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,14,"PennController","12","_Trial_","End",1611317890005,"June (about herself):","F2.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"PennController","8","_Trial_","Start",1611317890008,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"Audio","P8-A-2-nc.wav","play","0",1611317891365,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"Audio","P8-A-2-nc.wav","play","0",1611317893917,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"Audio","P8-A-2-nc.wav","play","0",1611317897240,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"Audio","P8-A-2-nc.wav","play","0",1611317905384,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"Scale","score","Choice","Possibly certain",1611317907291,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,10,"PennController","8","_Trial_","End",1611317908091,"Liam (about Cassie and Bruce):","P8-A-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,9,"PennController","7","_Trial_","Start",1611317908093,"Alexandra (about Selena and Scott):","P4-A-1-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,9,"Audio","P4-A-1-c.wav","play","0",1611317909573,"Alexandra (about Selena and Scott):","P4-A-1-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,9,"Audio","P4-A-1-c.wav","play","0",1611317913261,"Alexandra (about Selena and Scott):","P4-A-1-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,9,"Scale","score","Choice","Possibly certain",1611317918536,"Alexandra (about Selena and Scott):","P4-A-1-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,9,"PennController","7","_Trial_","End",1611317919656,"Alexandra (about Selena and Scott):","P4-A-1-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,12,"PennController","10","_Trial_","Start",1611317919658,"Amelia (about Simon):","P3-D-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,12,"Audio","P3-D-2-nc.wav","play","0",1611317921168,"Amelia (about Simon):","P3-D-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,12,"Scale","score","Choice","Possibly certain",1611317924964,"Amelia (about Simon):","P3-D-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,12,"PennController","10","_Trial_","End",1611317927067,"Amelia (about Simon):","P3-D-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"PennController","9","_Trial_","Start",1611317927069,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"Audio","P9-K-3-c.wav","play","0",1611317928271,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"Audio","P9-K-3-c.wav","play","0",1611317930256,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"Audio","P9-K-3-c.wav","play","0",1611317933482,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"Scale","score","Choice","Possibly certain",1611317934465,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,11,"PennController","9","_Trial_","End",1611317935289,"Sophia (about Maggie and Toby):","P9-K-3-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,6,"PennController","4","_Trial_","Start",1611317935291,"Lucas (about Sue and Mark):","P12-N-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,6,"Audio","P12-N-2-nc.wav","play","0",1611317936224,"Lucas (about Sue and Mark):","P12-N-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,6,"Scale","score","Choice","Possibly certain",1611317941493,"Lucas (about Sue and Mark):","P12-N-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,6,"PennController","4","_Trial_","End",1611317941978,"Lucas (about Sue and Mark):","P12-N-2-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"PennController","6","_Trial_","Start",1611317941980,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"Audio","P6-A-3-nc.wav","play","0",1611317942837,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"Audio","P6-A-3-nc.wav","play","0",1611317945750,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"Audio","P6-A-3-nc.wav","play","0",1611317949158,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"Audio","P6-A-3-nc.wav","play","0",1611317952368,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"Scale","score","Choice","Possibly certain",1611317955887,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,8,"PennController","6","_Trial_","End",1611317959169,"Dana (about Joan and Lenny):","P6-A-3-nc.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"PennController","5","_Trial_","Start",1611317959171,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"Audio","P11-K-2-c.wav","play","0",1611317960055,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"Audio","P11-K-2-c.wav","play","0.301859",1611317960847,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"Audio","P11-K-2-c.wav","play","0",1611317965367,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"Audio","P11-K-2-c.wav","play","0",1611317969688,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"Scale","score","Choice","Possibly not certain",1611317970662,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,7,"PennController","5","_Trial_","End",1611317971840,"Ethan (about Greg and Tara):","P11-K-2-c.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"PennController","11","_Trial_","Start",1611317971842,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"Audio","F1.wav","play","0",1611317973150,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"Audio","F1.wav","play","0.38428",1611317973985,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"Audio","F1.wav","play","0",1611317975310,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"Audio","F1.wav","play","0",1611317979133,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"Scale","score","Choice","Possibly certain",1611317979927,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
1611317982,13,"PennController","11","_Trial_","End",1611317980442,"Julie (about herself):","F1.wav",4,20,"male","English","yes","NULL","e7a52e0d"
