IbexReceptionTime,IbexIP,IbexController,IbexItem,IbexElement,Label,IbexGroup,ElementType,ElementName,Parameter,Value,EventTime,Sentence,File,List,Age,Gender,Language,AmEng,Prolific-ID,Comments
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,12,0,experiment,NULL,PennController,10,_Trial_,End,1611319370485,Lucas (about Simon):,P12-D-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,13,0,experiment,NULL,PennController,11,_Trial_,Start,1611319370487,Julie (about herself):,F1.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611319371726,Julie (about herself):,F1.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,13,0,experiment,NULL,Scale,score,Choice,Yes%2C certain,1611319374362,Julie (about herself):,F1.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,13,0,experiment,NULL,PennController,11,_Trial_,End,1611319375335,Julie (about herself):,F1.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,14,0,experiment,NULL,PennController,12,_Trial_,Start,1611319375337,June (about herself):,F2.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611319377172,June (about herself):,F2.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,14,0,experiment,NULL,Scale,score,Choice,Yes%2C certain,1611319380061,June (about herself):,F2.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,14,0,experiment,NULL,PennController,12,_Trial_,End,1611319381384,June (about herself):,F2.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,10,0,experiment,NULL,PennController,8,_Trial_,Start,1611319381386,Ethan (about Cassie and Bruce):,P11-A-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,10,0,experiment,NULL,Audio,P11-A-2-c.wav,play,0,1611319382714,Ethan (about Cassie and Bruce):,P11-A-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,10,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319389549,Ethan (about Cassie and Bruce):,P11-A-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,10,0,experiment,NULL,PennController,8,_Trial_,End,1611319390465,Ethan (about Cassie and Bruce):,P11-A-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,9,0,experiment,NULL,PennController,7,_Trial_,Start,1611319390468,Dana (about Selena and Scott):,P6-A-1-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,9,0,experiment,NULL,Audio,P6-A-1-nc.wav,play,0,1611319393128,Dana (about Selena and Scott):,P6-A-1-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,9,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319396910,Dana (about Selena and Scott):,P6-A-1-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,9,0,experiment,NULL,PennController,7,_Trial_,End,1611319397785,Dana (about Selena and Scott):,P6-A-1-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,6,0,experiment,NULL,PennController,4,_Trial_,Start,1611319397788,Amy (about Sue and Mark):,P1-N-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,6,0,experiment,NULL,Audio,P1-N-2-c.wav,play,0,1611319399847,Amy (about Sue and Mark):,P1-N-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,6,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>6</span>,1611319403879,Amy (about Sue and Mark):,P1-N-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,6,0,experiment,NULL,PennController,4,_Trial_,End,1611319405028,Amy (about Sue and Mark):,P1-N-2-c.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,11,0,experiment,NULL,PennController,9,_Trial_,Start,1611319405029,Alexandra (about Maggie and Toby):,P4-K-3-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,11,0,experiment,NULL,Audio,P4-K-3-nc.wav,play,0,1611319406604,Alexandra (about Maggie and Toby):,P4-K-3-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,11,0,experiment,NULL,Scale,score,Choice,Possibly not certain,1611319409694,Alexandra (about Maggie and Toby):,P4-K-3-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319410,e1e16dffcd3d02cf8b84a3bde9c7f394,PennController,11,0,experiment,NULL,PennController,9,_Trial_,End,1611319410404,Alexandra (about Maggie and Toby):,P4-K-3-nc.wav,1,22,female,English,yes,5dc592c6aa431440aa755d5b,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,12,0,experiment,NULL,PennController,10,_Trial_,Start,1611319543222,Lucas (about Simon):,P12-D-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,12,0,experiment,NULL,Audio,P12-D-2-nc.wav,play,0,1611319545218,Lucas (about Simon):,P12-D-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,12,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>4</span>,1611319557199,Lucas (about Simon):,P12-D-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,12,0,experiment,NULL,PennController,10,_Trial_,End,1611319557989,Lucas (about Simon):,P12-D-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,7,0,experiment,NULL,PennController,5,_Trial_,Start,1611319557991,Patty (about Greg and Tara):,P14-K-2-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,7,0,experiment,NULL,Audio,P14-K-2-c.wav,play,0,1611319560892,Patty (about Greg and Tara):,P14-K-2-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,7,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319565359,Patty (about Greg and Tara):,P14-K-2-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,7,0,experiment,NULL,PennController,5,_Trial_,End,1611319566363,Patty (about Greg and Tara):,P14-K-2-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,6,0,experiment,NULL,PennController,4,_Trial_,Start,1611319566367,Amy (about Sue and Mark):,P1-N-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,6,0,experiment,NULL,Audio,P1-N-2-nc.wav,play,0,1611319568321,Amy (about Sue and Mark):,P1-N-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,6,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319571967,Amy (about Sue and Mark):,P1-N-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,6,0,experiment,NULL,PennController,4,_Trial_,End,1611319573269,Amy (about Sue and Mark):,P1-N-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,11,0,experiment,NULL,PennController,9,_Trial_,Start,1611319573270,Alexandra (about Maggie and Toby):,P4-K-3-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,11,0,experiment,NULL,Audio,P4-K-3-c.wav,play,0,1611319576019,Alexandra (about Maggie and Toby):,P4-K-3-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,11,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>4</span>,1611319584810,Alexandra (about Maggie and Toby):,P4-K-3-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,11,0,experiment,NULL,PennController,9,_Trial_,End,1611319585578,Alexandra (about Maggie and Toby):,P4-K-3-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,13,0,experiment,NULL,PennController,11,_Trial_,Start,1611319585580,Julie (about herself):,F1.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611319588064,Julie (about herself):,F1.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,13,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>6</span>,1611319596682,Julie (about herself):,F1.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,13,0,experiment,NULL,PennController,11,_Trial_,End,1611319598396,Julie (about herself):,F1.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,8,0,experiment,NULL,PennController,6,_Trial_,Start,1611319598398,Liam (about Joan and Lenny):,P8-A-3-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,8,0,experiment,NULL,Audio,P8-A-3-nc.wav,play,0,1611319600305,Liam (about Joan and Lenny):,P8-A-3-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,8,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319605270,Liam (about Joan and Lenny):,P8-A-3-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,8,0,experiment,NULL,PennController,6,_Trial_,End,1611319606563,Liam (about Joan and Lenny):,P8-A-3-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,10,0,experiment,NULL,PennController,8,_Trial_,Start,1611319606564,Ethan (about Cassie and Bruce):,P11-A-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,10,0,experiment,NULL,Audio,P11-A-2-nc.wav,play,0,1611319608351,Ethan (about Cassie and Bruce):,P11-A-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,10,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>4</span>,1611319613596,Ethan (about Cassie and Bruce):,P11-A-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,10,0,experiment,NULL,PennController,8,_Trial_,End,1611319615094,Ethan (about Cassie and Bruce):,P11-A-2-nc.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,9,0,experiment,NULL,PennController,7,_Trial_,Start,1611319615096,Dana (about Selena and Scott):,P6-A-1-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,9,0,experiment,NULL,Audio,P6-A-1-c.wav,play,0,1611319616274,Dana (about Selena and Scott):,P6-A-1-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,9,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319622694,Dana (about Selena and Scott):,P6-A-1-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,9,0,experiment,NULL,PennController,7,_Trial_,End,1611319623602,Dana (about Selena and Scott):,P6-A-1-c.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,14,0,experiment,NULL,PennController,12,_Trial_,Start,1611319623606,June (about herself):,F2.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611319625482,June (about herself):,F2.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,14,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>6</span>,1611319631869,June (about herself):,F2.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319633,88a5268d4120f340499869155057d796,PennController,14,0,experiment,NULL,PennController,12,_Trial_,End,1611319632599,June (about herself):,F2.wav,2,26,female,English,yes,5e6e442f779df43f9b825868,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,PennController,8,_Trial_,Start,1611319598313,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319599160,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319603494,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319606015,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319609597,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319613123,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319615701,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Audio,P8-A-2-c.wav,play,0,1611319624404,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,Scale,score,Choice,Possibly not certain,1611319626522,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,10,0,experiment,NULL,PennController,8,_Trial_,End,1611319631541,Liam (about Cassie and Bruce):,P8-A-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,7,0,experiment,NULL,PennController,5,_Trial_,Start,1611319631542,Ethan (about Greg and Tara):,P11-K-2-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,7,0,experiment,NULL,Audio,P11-K-2-nc.wav,play,0,1611319632950,Ethan (about Greg and Tara):,P11-K-2-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,7,0,experiment,NULL,Audio,P11-K-2-nc.wav,play,0,1611319635887,Ethan (about Greg and Tara):,P11-K-2-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,7,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319637705,Ethan (about Greg and Tara):,P11-K-2-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,7,0,experiment,NULL,PennController,5,_Trial_,End,1611319639221,Ethan (about Greg and Tara):,P11-K-2-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,PennController,9,_Trial_,Start,1611319639222,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,Audio,P9-K-3-nc.wav,play,0,1611319639797,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,Audio,P9-K-3-nc.wav,play,0,1611319642631,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,Audio,P9-K-3-nc.wav,play,0,1611319645464,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319648182,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,11,0,experiment,NULL,PennController,9,_Trial_,End,1611319648797,Sophia (about Maggie and Toby):,P9-K-3-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,14,0,experiment,NULL,PennController,12,_Trial_,Start,1611319648798,June (about herself):,F2.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
