IbexReceptionTime,IbexIP,IbexController,IbexItem,IbexElement,Label,IbexGroup,ElementType,ElementName,Parameter,Value,EventTime,Sentence,File,List,Age,Gender,Language,AmEng,Prolific-ID,Comments
1611319698,670666faaea7e11f043002ea97391a4d,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611319649538,June (about herself):,F2.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611319651746,June (about herself):,F2.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,14,0,experiment,NULL,Scale,score,Choice,Yes%2C certain,1611319653281,June (about herself):,F2.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,14,0,experiment,NULL,PennController,12,_Trial_,End,1611319653819,June (about herself):,F2.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,13,0,experiment,NULL,PennController,11,_Trial_,Start,1611319653819,Julie (about herself):,F1.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611319654425,Julie (about herself):,F1.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,13,0,experiment,NULL,Scale,score,Choice,Yes%2C certain,1611319656826,Julie (about herself):,F1.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,13,0,experiment,NULL,PennController,11,_Trial_,End,1611319657230,Julie (about herself):,F1.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,PennController,10,_Trial_,Start,1611319657231,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,Audio,P3-D-2-c.wav,play,0,1611319657915,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,Audio,P3-D-2-c.wav,play,0,1611319660534,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,Audio,P3-D-2-c.wav,play,0,1611319663003,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,Audio,P3-D-2-c.wav,play,0,1611319666935,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,Scale,score,Choice,Possibly not certain,1611319672280,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,12,0,experiment,NULL,PennController,10,_Trial_,End,1611319672788,Amelia (about Simon):,P3-D-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,9,0,experiment,NULL,PennController,7,_Trial_,Start,1611319672788,Alexandra (about Selena and Scott):,P4-A-1-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,9,0,experiment,NULL,Audio,P4-A-1-nc.wav,play,0,1611319673481,Alexandra (about Selena and Scott):,P4-A-1-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,9,0,experiment,NULL,Audio,P4-A-1-nc.wav,play,0,1611319678646,Alexandra (about Selena and Scott):,P4-A-1-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,9,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319684231,Alexandra (about Selena and Scott):,P4-A-1-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,9,0,experiment,NULL,PennController,7,_Trial_,End,1611319684695,Alexandra (about Selena and Scott):,P4-A-1-nc.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,6,0,experiment,NULL,PennController,4,_Trial_,Start,1611319684696,Lucas (about Sue and Mark):,P12-N-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,6,0,experiment,NULL,Audio,P12-N-2-c.wav,play,0,1611319685235,Lucas (about Sue and Mark):,P12-N-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,6,0,experiment,NULL,Audio,P12-N-2-c.wav,play,0,1611319688416,Lucas (about Sue and Mark):,P12-N-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,6,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319689369,Lucas (about Sue and Mark):,P12-N-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,6,0,experiment,NULL,PennController,4,_Trial_,End,1611319689812,Lucas (about Sue and Mark):,P12-N-2-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,8,0,experiment,NULL,PennController,6,_Trial_,Start,1611319689813,Dana (about Joan and Lenny):,P6-A-3-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,8,0,experiment,NULL,Audio,P6-A-3-c.wav,play,0,1611319690473,Dana (about Joan and Lenny):,P6-A-3-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,8,0,experiment,NULL,Audio,P6-A-3-c.wav,play,0,1611319693332,Dana (about Joan and Lenny):,P6-A-3-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,8,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611319695495,Dana (about Joan and Lenny):,P6-A-3-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611319698,670666faaea7e11f043002ea97391a4d,PennController,8,0,experiment,NULL,PennController,6,_Trial_,End,1611319696442,Dana (about Joan and Lenny):,P6-A-3-c.wav,3,19,male,English,yes,5fffa1f2ecbb6011cf637dbb,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,PennController,12,_Trial_,Start,1611317866326,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317867481,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317870901,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317876607,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317879129,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317882989,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Audio,F2.wav,play,0,1611317885082,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,Scale,score,Choice,<span style='visibility: hidden;'>6</span>,1611317889436,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,14,0,experiment,NULL,PennController,12,_Trial_,End,1611317890005,June (about herself):,F2.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,PennController,8,_Trial_,Start,1611317890008,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,Audio,P8-A-2-nc.wav,play,0,1611317891365,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,Audio,P8-A-2-nc.wav,play,0,1611317893917,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,Audio,P8-A-2-nc.wav,play,0,1611317897240,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,Audio,P8-A-2-nc.wav,play,0,1611317905384,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317907291,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,10,0,experiment,NULL,PennController,8,_Trial_,End,1611317908091,Liam (about Cassie and Bruce):,P8-A-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,9,0,experiment,NULL,PennController,7,_Trial_,Start,1611317908093,Alexandra (about Selena and Scott):,P4-A-1-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,9,0,experiment,NULL,Audio,P4-A-1-c.wav,play,0,1611317909573,Alexandra (about Selena and Scott):,P4-A-1-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,9,0,experiment,NULL,Audio,P4-A-1-c.wav,play,0,1611317913261,Alexandra (about Selena and Scott):,P4-A-1-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,9,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317918536,Alexandra (about Selena and Scott):,P4-A-1-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,9,0,experiment,NULL,PennController,7,_Trial_,End,1611317919656,Alexandra (about Selena and Scott):,P4-A-1-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,12,0,experiment,NULL,PennController,10,_Trial_,Start,1611317919658,Amelia (about Simon):,P3-D-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,12,0,experiment,NULL,Audio,P3-D-2-nc.wav,play,0,1611317921168,Amelia (about Simon):,P3-D-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,12,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317924964,Amelia (about Simon):,P3-D-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,12,0,experiment,NULL,PennController,10,_Trial_,End,1611317927067,Amelia (about Simon):,P3-D-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,PennController,9,_Trial_,Start,1611317927069,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,Audio,P9-K-3-c.wav,play,0,1611317928271,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,Audio,P9-K-3-c.wav,play,0,1611317930256,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,Audio,P9-K-3-c.wav,play,0,1611317933482,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317934465,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,11,0,experiment,NULL,PennController,9,_Trial_,End,1611317935289,Sophia (about Maggie and Toby):,P9-K-3-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,6,0,experiment,NULL,PennController,4,_Trial_,Start,1611317935291,Lucas (about Sue and Mark):,P12-N-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,6,0,experiment,NULL,Audio,P12-N-2-nc.wav,play,0,1611317936224,Lucas (about Sue and Mark):,P12-N-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,6,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317941493,Lucas (about Sue and Mark):,P12-N-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,6,0,experiment,NULL,PennController,4,_Trial_,End,1611317941978,Lucas (about Sue and Mark):,P12-N-2-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,PennController,6,_Trial_,Start,1611317941980,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,Audio,P6-A-3-nc.wav,play,0,1611317942837,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,Audio,P6-A-3-nc.wav,play,0,1611317945750,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,Audio,P6-A-3-nc.wav,play,0,1611317949158,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,Audio,P6-A-3-nc.wav,play,0,1611317952368,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317955887,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,8,0,experiment,NULL,PennController,6,_Trial_,End,1611317959169,Dana (about Joan and Lenny):,P6-A-3-nc.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,PennController,5,_Trial_,Start,1611317959171,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,Audio,P11-K-2-c.wav,play,0,1611317960055,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,Audio,P11-K-2-c.wav,play,0.301859,1611317960847,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,Audio,P11-K-2-c.wav,play,0,1611317965367,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,Audio,P11-K-2-c.wav,play,0,1611317969688,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,Scale,score,Choice,Possibly not certain,1611317970662,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,7,0,experiment,NULL,PennController,5,_Trial_,End,1611317971840,Ethan (about Greg and Tara):,P11-K-2-c.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,PennController,11,_Trial_,Start,1611317971842,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611317973150,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0.38428,1611317973985,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611317975310,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,Audio,F1.wav,play,0,1611317979133,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,Scale,score,Choice,Possibly certain,1611317979927,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL
1611317982,be7b7cde46ed2821f4b2ad606ce4e5aa,PennController,13,0,experiment,NULL,PennController,11,_Trial_,End,1611317980442,Julie (about herself):,F1.wav,4,20,male,English,yes,5ef503fe30e972139a113bc1,NULL